0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
2880,2880,C=CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,0.0,3.167107918229997,0.8571428571428571,1.0,0.0,,,130.12264055209,0.0,,,17.07,0.6717,,,0.0,4.261617612312854,0.7777777777777778,8.0,1.0,,,297.06135310199994,0.0,,,111.60000000000002,0.4219999999999999
2882,2882,OCC(O)C(O)C(O)C(O)C(O)=O>>[H]O[H].OCC(O)C(O)CC(=O)C(O)=O,,,1.0,2.75639079905674,1.0,8.0,7.0,,,339.9960491479999,1.0,,,203.44,-2.9874,,,1.0,1.5068487072040886,0.6923076923076923,19.0,9.0,,,869.1832885219999,3.0,,,395.13,-1.922929999999995
2883,2883,[H]O[H].[H]C1(OC(=O)C(O)C1(O))(C(O)CO)>>OCC(O)C(O)C(O)C(O)C(O)=O,,,1.0,2.659780273307909,0.875,7.0,6.0,,,319.06683240599995,1.0,,,197.28,-3.785299999999998,,,1.0,2.75639079905674,1.0,8.0,7.0,,,339.9960491479999,1.0,,,203.44,-2.9874
2884,2884,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(C)(COP(O)(O)=O)C(O)C(=O)NCCC(=O)NCCS>>OP(O)(=O)OP(O)(O)=O.CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS,,,6.0,3.095991588945704,1.4333333333333331,15.0,8.0,,,933.3819116819998,8.0,,,299.36,5.730870000000008,,,2.0,4.178760553345958,1.6666666666666665,25.0,16.0,,,1026.160912,4.0,,,509.25999999999993,-5.612329999999996
2885,2885,[H]O[H].CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS>>CC(C)(COP(O)(O)=O)C(O)C(=O)NCCC(=O)NCCS.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)),,,1.0,1.6064341740586443,0.6666666666666666,18.0,10.0,,,785.125773646,3.0,,,378.05999999999995,-3.299029999999996,,,6.0,4.0855419817717165,1.9333333333333331,10.0,8.0,,,816.337981206,6.0,,,249.97,5.937600000000009
2886,2886,[H]O[H].C=C(OC1C=CC=C(C(O)=O)C1(O))C(O)=O>>OC(=O)C1=CC=CC(O)C1(O).CC(=O)C(O)=O,,,3.0,1.7220644460470758,1.0,13.0,9.0,,,469.22715894,3.0,,,267.86,-6.130299999999991,,,1.0,6.453571949312659,0.7619047619047619,6.0,4.0,,,260.053217344,1.0,,,149.2,-1.6479999999999997
2892,2892,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCO>>[H]O[H].C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,1.0,2.3885666997264847,0.8,3.0,3.0,,,131.058243148,1.0,,,69.56,-1.2061999999999995,,,0.0,2.4017152226171965,0.6666666666666666,2.0,1.0,,,92.047344116,0.0,,,68.8,-1.257
2894,2894,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.CC(=CCO)C=CC=C(C)C=CC1=C(C)CCCC1(C)(C)>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].CC(=CC=O)C=CC=C(C)C=CC1=C(C)CCCC1(C)(C),,,2.0,4.0491989010433915,0.4761904761904761,19.0,10.0,,,828.16374237209,6.0,,,375.78999999999996,-2.906759999999995,,,3.0,4.150595473734443,0.5238095238095238,21.0,10.0,,,805.1595399199998,6.0,,,388.04,-3.414649999999997
2895,2895,[H]O[H].CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)(C)>>CCCCCCCCCCCCCCCC(O)=O.CC(=CCO)C=CC=C(C)C=CC1=C(C)CCCC1(C)(C),,,0.0,3.0237157840738176,1.0,1.0,0.0,,,93.078978592,0.0,,,54.56,-0.6343000000000001,,,3.0,4.49184058535447,0.9473684210526316,19.0,10.0,,,788.1568055599998,4.0,,,350.21000000000004,-3.518819999999992
2896,2896,Cc2ncc(C[n+]1csc(CCOP(O)(=O)OP(O)(O)=O)c1(C))c(N)n2.CC(=O)C(C)(O)C(O)=O>>CC(O)c2[n+](Cc1cnc(C)nc1(N))c(C)c(CCOP(O)(=O)OP(O)(O)=O)s2.CC(=O)C(O)=O,,,0.0,8.359664652708554,1.0,6.0,7.0,,,332.01446248599996,0.0,,,226.96000000000004,-1.9998,,,1.0,6.470829771524893,1.0,8.0,4.0,,,335.96474902,1.0,,,193.96,-0.6362000000000001
2897,2897,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].CC(=O)C(C)(O)C(O)=O>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CC(C)(O)C(O)C(O)=O,,,1.0,6.440508651423734,1.3333333333333335,8.0,7.0,,,319.043022962,1.0,,,202.05,-3.652,,,2.0,5.1948286796473875,1.8333333333333335,13.0,9.0,,,518.026028948,2.0,,,270.20000000000005,-3.9908
2898,2898,CC(=O)C(C)(O)C(O)=O>>CC(C)(O)C(=O)C(O)=O,,,0.0,3.740352517744469,0.5,2.0,3.0,,,139.98745989,0.0,,,94.83,-0.7513000000000001,,,0.0,2.9473707295369223,0.125,3.0,2.0,,,152.047344116,1.0,,,57.53,-0.1403299999999999
2899,2899,OC(=O)CCC(=O)C(O)=O.CCCCC(N)C(O)=O>>NC(CCC(O)=O)C(O)=O.CCCCC(=O)C(O)=O,,,1.0,5.840043283284629,0.6959064327485379,7.0,2.0,,,500.24101811199995,2.0,,,119.36,4.090270000000004,,,0.0,8.099426495272319,0.725,7.0,6.0,,,346.10123015600004,0.0,,,218.31,-1.2233
2900,2900,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C(=O)C=Cc1ccccc1.[H]>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC=Cc1ccccc1,,,1.0,5.615817335827176,0.9583333333333334,9.0,6.0,,,328.10324153600004,2.0,,,171.47,-2.46864,,,2.0,5.514699781269732,1.119047619047619,11.0,7.0,,,444.03050647400005,2.0,,,254.65,-3.4987
2902,2902,[H]O[H].CCCCCC=CCC=CC=CC=CC1OC1(CCCC(O)=O)>>CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(O)=O,,,3.0,1.6958985314070003,0.7777777777777778,1.0,1.0,,,402.349780712,3.0,,,51.730000000000004,6.794300000000009,,,4.0,1.4997286768349798,0.925925925925926,1.0,1.0,,,386.354866092,4.0,,,20.23,7.388700000000009
2903,2903,CCCCCC=CCC=CCC=CC=CC(CCCC(O)=O)OO>>[H]O[H].CCCCCC=CCC=CC=CC=CC1OC1(CCCC(O)=O),,,0.0,3.4088265485874985,0.25,4.0,3.0,,,183.053157768,1.0,,,90.65000000000002,-0.34042,,,3.0,1.6958985314070003,0.7777777777777778,1.0,1.0,,,402.349780712,3.0,,,51.730000000000004,6.794300000000009
2905,2905,[H]O[H].[H]C12(C(NC(=O)CCCC(N)C(O)=O)C(=O)N2(C(C(O)=O)=C(COC(C)=O)CS1))>>CC(O)=O.[H]C12(C(NC(=O)CCCC(N)C(O)=O)C(=O)N2(C(C(O)=O)=C(CO)CS1)),,,4.0,1.6910819967129795,0.8571428571428571,3.0,2.0,,,350.245709568,4.0,,,89.03,2.805500000000003,,,6.0,3.1771178905445288,1.157142857142857,11.0,8.0,,,788.3977527280899,8.0,,,251.28,2.3394400000000073
2906,2906,[H]C12(C(NC(=O)CCCC(N)C(O)=O)C(=O)N2(C(C(O)=O)=C(COC(C)=O)CS1)).CC(=O)C(O)=O>>CC(N)C(O)=O.[H]C12(C(NC(=O)CCCC(=O)C(O)=O)C(=O)N2(C(C(O)=O)=C(COC(C)=O)CS1)),,,4.0,5.258785451756183,1.1904761904761905,5.0,3.0,,,420.25118887200006,4.0,,,111.9,3.290200000000003,,,1.0,5.316979259088034,1.5,10.0,9.0,,,400.0171785159999,1.0,,,251.74,-4.423
2907,2907,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.[H]C12(C(NC(=O)CCCC(N)C(O)=O)C(=O)N2(C(C(O)=O)=C(COC(C)=O)CS1))>>CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.[H]C12(C(NC(=O)CCCC(N)C(O)=O)C(=O)N2(C(C(O)=O)=C(CO)CS1)),,,4.0,3.324075158568432,1.8571428571428572,4.0,3.0,,,378.27700969600005,4.0,,,77.76,3.628800000000003,,,4.0,4.942941242104768,1.5238095238095237,5.0,4.0,,,422.266838936,4.0,,,115.06,3.082000000000003
2909,2909,Nc1ccc(cc1)C(O)=O.Nc1nc(O)c2N=C(CO)CNc2(n1)>>[H]O[H].NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(O)=O)CNC=3(N=2),,,3.0,4.765415499837616,1.6,7.0,5.0,,,378.144354454,3.0,,,136.68,0.6369000000000011,,,1.0,2.917781747242926,0.5714285714285714,5.0,5.0,,,272.029718626,1.0,,,176.02,-2.2239
2910,2910,Nc1ccc(cc1)C(O)=O.Nc1nc(O)c2N=C(CNc2(n1))COP(O)(=O)OP(O)(O)=O>>OP(O)(=O)OP(O)(O)=O.NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(O)=O)CNC=3(N=2),,,1.0,5.137176131752535,0.8222222222222222,3.0,3.0,,,318.183109312,2.0,,,77.75999999999999,3.1719800000000022,,,2.0,5.49010812653024,1.5714285714285714,12.0,11.0,,,513.0648569800001,2.0,,,307.22,-4.5371999999999995
2919,2919,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O).OC1COC(OP(O)(O)=O)C(O)C1(O)>>OP(O)(=O)OP(O)(O)=O.O=C1C=CN(C(=O)N1)C3OC(COP(O)(=O)OP(O)(=O)OC2OCC(O)C(O)C2(O))C(O)C3(O),,,1.0,5.009670738762534,0.5555555555555556,13.0,9.0,,,584.044455884,3.0,,,295.6,0.04045999999999994,,,5.0,4.320499208562295,1.7619047619047619,12.0,8.0,,,619.239377034,5.0,,,254.37,-1.1481999999999994
2920,2920,O=C1C=CN(C(=O)N1)C3OC(COP(O)(=O)OP(O)(=O)OC2OCC(O)C(O)C2(O))C(O)C3(O).[*]CC3OC(OCC2OC(O[*])C(O)C2(OC1OC(CO)C(O)C1(O)))C(O)C3(O)>>O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O).[*]CC3OC(OCC2OC(O[*])C(O)C2(OC1OC(CO)C(O)C1(O)))C(O)C3(O),,,4.0,3.9387825164392316,1.7619047619047619,7.0,4.0,,,434.27807231599996,4.0,,,143.71,1.2837000000000003,,,1.0,4.803810869162686,2.0,9.0,8.0,,,334.114116946,1.0,,,208.95,-3.8088999999999995
2923,2923,OC(=O)C(=O)CC(O)C(O)C(O)COP(O)(O)=O>>OP(O)(O)=O.OC(=O)C1(O)(CC(O)C(O)C(=O)C1),,,3.0,1.7163860196627925,1.0,16.0,11.0,,,501.21698817999993,3.0,,,286.05,-7.673800000000007,,,0.0,7.797014961230035,0.75,10.0,6.0,,,398.001528452,0.0,,,226.58,-1.7149999999999999
2924,2924,OC(=O)C1(O)(CC(O)C(O)C(=O)C1)>>[H]O[H].OC(=O)C=1CC(O)C(O)C(=O)C=1,,,0.0,4.324948465629916,0.75,9.0,3.0,,,300.024633246,0.0,,,148.82000000000002,-0.7864,,,0.0,2.792516902249824,0.2222222222222222,3.0,3.0,,,199.084457896,1.0,,,115.05,-0.7475100000000006
2925,2925,OC(CS)C(O)CS.OS(=O)(=O)[S-]>>[*]S[*].OS(O)=O.OC(CS)C(O)CSSCC(O)C(O)CS,,,1.0,5.4376394930425755,1.2720588235294117,21.0,12.0,,,762.1844408979998,2.0,,,428.57000000000005,-5.2186199999999925,,,1.0,9.647222845698632,2.013333333333333,25.0,14.0,,,1289.3745931679998,3.0,,,525.2199999999999,1.489870000000014
2928,2928,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).O=O.[H].[H]C23(CCC4(C)(C(O)CCC4([H])(C3([H])(CCc1cc(O)ccc12))))>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.[H]O[H].[H]C23(CCC4(C)(C(O)CCC4([H])(C3([H])(CCc1cc(O)c(O)cc12)))),,,6.0,6.126691424734268,2.357142857142857,35.0,18.0,,,1433.2346865100897,8.0,,,667.83,-7.350329999999995,,,4.0,2.9806612073561576,1.3794162826420888,30.0,17.0,,,1332.50212879209,7.0,,,577.6199999999999,-4.8315399999999915
2929,2929,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).O=O.[H].[H]C23(CCC4(C)(C(O)CCC4([H])(C3([H])(CCc1cc(O)ccc12))))>>[H]O[H].NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C23(CCC4(C)(C(O)C(O)CC4([H])(C3([H])(CCc1cc(O)ccc12)))),,,4.0,7.67965276925891,2.666666666666667,23.0,14.0,,,946.15765268209,4.0,,,457.43,-6.868099999999998,,,1.0,5.935319519969011,1.780701754385965,12.0,8.0,,,686.2679734639999,1.0,,,298.54,0.760200000000006
2930,2930,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].O=O.[H]C23(CCC4(C)(C(O)CCC4([H])(C3([H])(CCc1cc(O)ccc12))))>>[H]O[H].NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C23(CCC4(C)(C(O)CCC4([H])(C3([H])(CCc1cc(O)c(O)cc12)))),,,4.0,7.67965276925891,2.666666666666667,23.0,14.0,,,946.15765268209,4.0,,,457.43,-6.868099999999998,,,3.0,4.431172024871092,1.736559139784946,20.0,14.0,,,926.3997990979998,3.0,,,413.11,-3.8480999999999965
2931,2931,[H]C23(CCC4(C)(C(O)CCC4([H])(C3([H])(CCc1cc(O)ccc12)))).O=C1C=CN(C(=O)N1)C3OC(COP(O)(=O)OP(O)(=O)OC2OC(C(O)=O)C(O)C(O)C2(O))C(O)C3(O)>>O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O).[H]C24(CCC5(C)(C(O)CCC5([H])(C4([H])(CCc1cc(ccc12)OC3OC(C(O)=O)C(O)C(O)C3(O))))),,,1.0,6.31870569539134,1.7083333333333335,9.0,8.0,,,465.13024383008997,1.0,,,229.1,-3.294299999999999,,,1.0,5.95270094409962,1.8947368421052633,12.0,8.0,,,668.2574087799999,1.0,,,267.04,1.5865000000000058
2933,2933,[H]O[H].N#CCc1cnc2ccccc12>>[H]N([H])[H].OC(=O)Cc1cnc2ccccc12,,,0.0,2.8057445316140472,0.25,3.0,3.0,,,171.089543276,1.0,,,97.98,-0.9575199999999999,,,2.0,2.1489160749912792,1.0,12.0,9.0,,,478.0158338062699,2.0,,,236.06,-5.281099999999992
2934,2934,OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O).OC(=O)Cc1cnc2ccccc12>>O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O).CC(=O)c2cn(OC1OC(CO)C(O)C(O)C1(O))c3ccccc23,,,0.0,3.740352517744469,0.5,3.0,2.0,,,195.92075165027,0.0,,,83.83000000000001,-0.3603,,,2.0,5.4501633361876145,1.8181818181818183,20.0,13.0,,,728.0367263819999,2.0,,,412.95000000000005,-5.938699999999999
2936,2936,[H]O[H].NC(=O)Cc1cnc2ccccc12>>[H]N([H])[H].OC(=O)Cc1cnc2ccccc12,,,0.0,2.8030394876740514,0.0,2.0,1.0,,,81.00620757600001,0.0,,,94.87,-1.1724,,,2.0,2.1489160749912792,1.0,12.0,9.0,,,478.0158338062699,2.0,,,236.06,-5.281099999999992
2938,2938,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC(CCCC(O)=O)C(O)=O>>OP(O)(=O)OP(O)(O)=O.NC(CCCC(=O)OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O,,,2.0,3.8442487699685004,1.1666666666666665,15.0,7.0,,,933.3819116819998,4.0,,,291.65999999999997,7.3781699999999955,,,2.0,5.467708612632067,1.8181818181818183,20.0,13.0,,,727.052710794,2.0,,,418.74,-5.9738999999999995
2939,2939,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H].NC(CCCC(O)=O)C(O)=O>>OP(O)(O)=O.NC(CCCC(=O)OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O,,,2.0,3.8442487699685004,1.1666666666666665,15.0,7.0,,,951.3924763659998,4.0,,,323.15999999999997,6.5534699999999955,,,1.0,6.367448728944872,0.8181818181818182,14.0,10.0,,,565.9839029619998,1.0,,,333.8,-3.7645
2941,2941,[H]O[H].NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).C(CC=O)C[C@@H](C(=O)O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].NC(CCCC(O)=O)C(O)=O,,,1.0,6.246519301095643,1.5,11.0,12.0,,,530.102639456,1.0,,,354.01,-5.335729999999999,,,2.0,4.854995503447041,1.5,7.0,4.0,,,605.441729292,2.0,,,119.75,6.915499999999996
2944,2944,(C-)#N.OC(=O)C(=O)CS>>N#CS.CC(=O)C(O)=O,,,1.0,6.387037229513879,1.380952380952381,11.0,8.0,,,655.2968919099999,1.0,,,249.61000000000007,1.8595000000000015,,,0.0,6.726605187199425,0.3333333333333333,4.0,3.0,,,224.068473484,1.0,,,94.83,0.42127
2951,2951,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CC(=C)C1CC=C(C)C(O)C1>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CC(=C)C1CC=C(C)C(=O)C1.[H],,,1.0,5.3031737415988065,0.8333333333333334,10.0,7.0,,,476.07197736200004,2.0,,,228.35,-0.99891,,,2.0,6.468003059752714,1.8333333333333335,17.0,15.0,,,758.950603786,2.0,,,461.25,-6.1503000000000005
2952,2952,[H]O[H].[*]OC1C(O)C([*])OC(CO)C1(O)>>OCC1OC(O)C(O)C(O)C1(O).[*]OC1C(O)C([*])OC(CO)C1(O),,,1.0,4.041377738873488,1.0,12.0,12.0,,,677.87193592,1.0,,,432.06000000000006,-3.957300000000001,,,2.0,6.675786725935085,2.0,18.0,17.0,,,839.92475934,2.0,,,510.94000000000005,-6.354000000000001
2953,2953,OP(O)(O)=O.[*]OC1C(O)C([*])OC(CO)C1(O)>>OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O).[*]OC1C(O)C([*])OC(CO)C1(O),,,1.0,7.513444234473607,1.0,13.0,15.0,,,757.8382664420001,1.0,,,478.32000000000005,-4.061200000000001,,,2.0,6.7892241372867534,2.0,19.0,18.0,,,919.8910898620002,2.0,,,557.47,-6.237000000000001
2954,2954,[*]OC1C(O)C([*])OC(CO)C1(O).OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O)>>O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O).[*]OC1C(O)C([*])OC(CO)C1(O),,,1.0,7.781730256617958,1.5,15.0,14.0,,,799.848831126,1.0,,,484.3900000000001,-3.490400000000001,,,2.0,6.654578920871924,2.0,19.0,18.0,,,919.8910898620002,2.0,,,557.47,-6.2354
2955,2955,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OCCCO>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].[H]C(=O)CCO,,,3.0,4.9254750167969785,1.476190476190476,28.0,19.0,,,1244.01143897009,6.0,,,672.29,-7.129239999999996,,,3.0,5.3995759887437496,1.1904761904761905,21.0,11.0,,,828.1854203199998,5.0,,,412.45,-3.840229999999997
2963,2963,OC(=O)C(O)=C(O)C(O)=O>>OC(=O)C(O)C(=O)C(O)=O,,,0.0,3.4907296603908136,0.6,2.0,3.0,,,146.06914218,0.0,,,92.42,-0.6246,,,1.0,1.7840708525714193,0.5,9.0,4.0,,,332.0521853860001,3.0,,,160.05,-1.6012300000000004
2965,2965,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.CC(=O)NCCc1cnc2ccc(O)cc12>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.COc1ccc2ncc(CCNC(C)=O)c2(c1),,,5.0,3.2409032657013537,1.3125,24.0,9.0,,,1024.22864488,7.0,,,425.62,-2.556529999999994,,,2.0,3.6646949330845904,1.2666666666666666,23.0,11.0,,,859.2205460400901,5.0,,,407.54999999999995,-4.297249999999995
2967,2967,CC(=O)OCC(N)C(O)=O.OS(=O)(=O)[S-]>>CC(O)=O.NC(CSS(O)(=O)=O)C(O)=O,,,0.0,6.427141740108418,0.8068181818181818,9.0,6.0,,,455.153994,1.0,,,236.41000000000003,-0.9993200000000002,,,3.0,3.859114660691125,1.1,9.0,6.0,,,540.2201227200899,5.0,,,210.82,-0.16125999999999574
2975,2975,OC(COP(O)(O)=O)C(O)C(=O)COP(O)(O)=O.O=O>>OC(=O)COP(O)(O)=O.OC(=O)C(O)COP(O)(O)=O,,,3.0,6.32200698315913,1.0,18.0,11.0,,,789.0445514139999,3.0,,,398.78999999999996,-3.910899999999999,,,1.0,6.026091901254408,1.2222222222222223,13.0,9.0,,,509.04479023199997,2.0,,,301.65000000000003,-3.3855200000000005
2976,2976,OCCCC(O)=O>>C=CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,0.0,3.683207392748761,0.6,4.0,3.0,,,148.037173356,0.0,,,94.83,-1.6166000000000005,,,0.0,3.167107918229997,0.8571428571428571,1.0,0.0,,,130.12264055209,0.0,,,17.07,0.6717
2989,2989,OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCO>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.OCCC(O)=O,,,2.0,7.609285002131139,1.3,16.0,12.0,,,656.0645532939999,4.0,,,379.92,-4.689830000000001,,,2.0,6.1181748830525695,1.7,19.0,11.0,,,778.1013327259998,4.0,,,409.21000000000004,-2.561430000000002
2990,2990,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.OCCC(O)=O>>[H]O[H].CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCO,,,1.0,4.428765482851844,1.2,5.0,4.0,,,271.105587264,1.0,,,130.08,-0.1234000000000002,,,1.0,2.3885666997264847,0.8,3.0,3.0,,,149.068807832,1.0,,,101.06,-2.0308999999999995
2991,2991,CC1OC(O)C(O)C(O)C1(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>CC1OC(OP(O)(O)=O)C(O)C(O)C1(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,1.0,4.468882264417673,0.7,18.0,11.0,,,793.0312181639997,4.0,,,404.09,-3.046550000000002,,,2.0,4.54595788883333,0.95,12.0,6.0,,,695.2485158359999,4.0,,,232.6,3.314470000000005
2993,2993,CC1OC(O)C(O)C(O)C1(O)>>CC1OC(O)C(O)C(O)C1(O),,,0.0,2.779472864216949,0.2,4.0,4.0,,,286.035472702,1.0,,,124.96,-0.6085200000000004,,,0.0,2.779472864216949,0.2,4.0,4.0,,,286.035472702,1.0,,,124.96,-0.6085200000000004
