0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3384,3384,CC(=O)OCC(N)C(O)=O.[Se]>>CC(O)=O.NC(C[Se])C(O)=O,,,0.0,6.362678128384859,0.38181818181818183,6.0,5.0,,,366.106315536,1.0,,,184.08999999999997,,-0.09382000000000058
3387,3387,[H]O[H].COc2cc(C=CCO)cc(OC)c2(OC1OC(CO)C(O)C(O)C1(O))>>COc1cc(C=CCO)cc(OC)c1(O).OCC1OC(O)C(O)C(O)C1(O),,,0.0,2.914131380419206,0.9166666666666666,4.0,4.0,,,262.2368762,0.0,,,110.68,,-1.0038999999999974
3388,3388,OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O).COc1cc(C=CCO)cc(OC)c1(O)>>O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O).COc2cc(C=CCO)cc(OC)c2(OC1OC(CO)C(O)C(O)C1(O)),,,0.0,6.142067740361666,1.1666666666666665,5.0,3.0,,,213.040223734,0.0,,,126.92000000000002,,-0.8236999999999999
3390,3390,O=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].Cc1ccccc1(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]O[H].Cc1cccc(O)c1(O),,,6.0,5.917113515230612,2.4215686274509807,25.0,13.0,,,1071.25147017,7.0,,,443.88,,-4.658209999999999
3392,3392,O=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].C=C3CCC(O)CC3(=CC=C1CCCC2(C)(C(CCC12)C(C)CCCC(C)(C)O))>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]O[H].[H]C23(CCC(C(C)CCCC(C)(C)O)C3(C)(CCCC2(=CC=C1CC(O)CC(O)C1(=C)))),,,4.0,8.751966009346344,2.404761904761905,26.0,17.0,,,1031.1078597859998,4.0,,,481.41,,-7.9956
3399,3399,[H]O[H].[*]C(=O)NC(COC1OC(CO)C(O)C(O)C1(O))C(O)C=CCCCCCCCCCCCCC>>OCC1OC(O)C(O)C(O)C1(O).[*]C(=O)NC(CO)C(O)C=CCCCCCCCCCCCCC,,,0.0,3.3954996118673995,0.3333333333333333,3.0,1.0,,,121.01369826,0.0,,,95.1,,-1.3560999999999999
3400,3400,[H]O[H].[*]C(=O)NC(COC3OC(CO)C(OC2OC(CO)C(OC1OC(CO)C(O)C(O)C1(O))C(O)C2(O))C(O)C3(O))C(O)C=CCCCCCCCCCCCCC>>OCC1OC(O)C(O)C(O)C1(O).[*]C(=O)NC(COC2OC(CO)C(OC1OC(CO)C(O)C(O)C1(O))C(O)C2(O))C(O)C=CCCCCCCCCCCCCC,,,1.0,1.226365986266876,0.5,19.0,9.0,,,923.113016042,4.0,,,395.13,,-1.0565399999999974
3408,3408,O=O.CCCCCC=CCC=CCCCCCCCC(O)=O>>CCCCCC(C=CC=CCCCCCCCC(O)=O)OO,,,8.0,3.552574372273013,1.4285714285714284,27.0,16.0,,,1463.30334483,8.0,,,634.73,,0.9165000000000032
3409,3409,CCCCCC=CCC=CCCCCCCCC(O)=O>>CCCCCCC=CC=CCCCCCCCC(O)=O,,,5.0,1.968294614034921,0.4285714285714285,12.0,8.0,,,860.2752313280001,5.0,,,347.84,,4.550200000000002
3413,3413,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(C)CCCC(C)CCCC(C)CCCC(C)CC(O)=O>>OP(O)(=O)OP(O)(O)=O.CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)),,,1.0,7.923767899797606,1.9285714285714284,17.0,10.0,,,711.0955190739999,3.0,,,373.96000000000004,,-1.7014300000000016
3416,3416,[H]O[H].OCC4OC(OCC3OC(OCC2OC(OC1(CO)(OC(CO)C(O)C1(O)))C(O)C(O)C2(O))C(O)C(O)C3(O))C(O)C(O)C4(O)>>OCC1OC(O)C(O)C(O)C1(O).OCC3OC(OCC2OC(OC1(CO)(OC(CO)C(O)C1(O)))C(O)C(O)C2(O))C(O)C(O)C3(O),,,3.0,1.7009505519736976,0.7777777777777778,3.0,3.0,,,434.339609952,3.0,,,92.19,,4.880000000000008
3421,3421,O=O.[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).Oc1cc(O)c2C(=O)C(O)C(Oc2(c1))c3ccc(O)c(O)c3>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]O[H].Oc1cc(O)c2C(=O)C(O)C(Oc2(c1))c3cc(O)c(O)c(O)c3,,,4.0,8.147435461245212,2.3333333333333335,24.0,16.0,,,956.1477333739999,4.0,,,504.59000000000003,,-7.033329999999999
3422,3422,O=O.OC(=O)CCC(=O)C(O)=O.Oc1cc(O)c2C(=O)CC(Oc2(c1))c3ccc(O)c(O)c3>>O=C=O.[H]O[H].OC(=O)CCC(O)=O.Oc1cc(O)c2C(=O)C(O)C(Oc2(c1))c3ccc(O)c(O)c3,,,5.0,6.990197709204905,2.473684210526316,25.0,13.0,,,1165.2460268199998,5.0,,,476.17,,-1.6669999999999954
3428,3428,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC(CC(O)=O)C(O)=O.[*]C3OC(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(CO)))C(O)C3(O)>>OP(O)(=O)OP(O)(O)=O.[*]C3OC(CO)C(OP(O)(=O)OCC2OC([*])C(O)C2(OP(O)(=O)OCC1OC([*])C(O)C1(OC(=O)C(N)CC(O)=O)))C3(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)),,,2.0,6.493737055154304,1.2777777777777777,26.0,16.0,,,1026.1323887439996,6.0,,,566.06,,-5.75117
3430,3430,NC(=O)CCC(N)C(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23))C5(O)>>OP(O)(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)).[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(OC(=O)C(N)CCC(N)=O)C1(O))n3cnc2c(N)ncnc23))C5(O),,,1.0,4.61237500923328,1.4375,16.0,9.0,,,780.2625248219997,3.0,,,351.43,,3.2762700000000033
3441,3441,[H]C2(CCC3([H])(C4=CC=C1CC(O)CCC1(C)C4([H])(CCC23(C))))(C(C)C=CC(C)C(C)C)>>[H]C23(CCC(C(C)C=CC(C)C(C)C)C3(C)(CCCC2(=CC=C1CC(O)CCC1(=C)))),,,4.0,1.50972179567481,0.9583333333333334,2.0,2.0,,,376.29774514,4.0,,,57.53,,5.507100000000007
3452,3452,CC(O)C(O)C(O)C(O)C(O)=O>>[H]O[H].CC(O)C(O)CC(=O)C(O)=O,,,1.0,1.3533535164728538,0.7714285714285715,19.0,9.0,,,977.313574414,3.0,,,363.63,,2.556770000000002
3460,3460,CC(C(N)C(O)=O)C(O)=O>>[H]N([H])[H].CC(=CC(O)=O)C(O)=O,,,0.0,2.8030394876740514,0.0,2.0,0.0,,,43.99037781991,0.0,,,40.13,,-1.121
3461,3461,[H]C45(C=CC(O)C1Oc3c(O)ccc2CC5(N(C)CCC14(c23)))>>[H]C45(C=CC(O)C1Oc3c(ccc2CC5(N(C)CCC14(c23)))OC),,,0.0,0.0,0.0,0.0,0.0,,,23.98394454018,0.0,,,0.0,,-0.3808
3462,3462,[H]C45(C=CC(=O)C1Oc3c(O)ccc2CC5(N(C)CCC14(c23)))>>COC1=CC=C3C2Cc4ccc(O)c5OC1C3(CCN2(C))c45,,,0.0,3.785402882661325,0.55,4.0,4.0,,,352.2249741239999,0.0,,,97.99,,3.130700000000001
3465,3465,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.c1nc2ncnc(c2(n1))S>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.CSc2ncnc1ncnc12,,,3.0,4.456717108709285,0.75,17.0,6.0,,,771.087629356,6.0,,,269.52,,0.8097600000000029
3473,3473,OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O).OC(=O)C=Cc1ccccc1(O)>>OCC2OC(Oc1ccccc1(C=CC(O)=O))C(O)C(O)C2(O).O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O),,,0.0,7.032830673819964,1.5,7.0,6.0,,,262.04536869000003,0.0,,,164.75,,-2.6649999999999996
3475,3475,O=O.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCSc1ccc2nc(NC(=O)OC)nc2(c1).[H]>>[H]O[H].NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCS(=O)c1ccc2nc(NC(=O)OC)nc2(c1),,,4.0,7.542022053150847,2.5833333333333335,22.0,13.0,,,870.1361060699999,4.0,,,431.41,,-5.807399999999999
3482,3482,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.COc2ccc1cc3c4cc(O)c(cc4(CC[n+]3(cc1c2(OC))))OC>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.COc2ccc1cc3c4cc(OC)c(cc4(CC[n+]3(cc1c2(OC))))OC,,,4.0,3.3230632843032852,1.2166666666666668,23.0,10.0,,,921.2446122279999,7.0,,,368.9,,-3.073149999999998
3483,3483,O=O.[H]C23(Cc4ccc(OC)c(OC)c4(CN3(CCc1cc(OC)c(O)cc12)))>>OO.COc2ccc1cc3c4cc(O)c(cc4(CC[n+]3(cc1c2(OC))))OC,,,3.0,4.468344372944451,1.9166666666666665,16.0,9.0,,,803.2057435099998,3.0,,,324.19,,0.3582000000000032
3486,3486,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.[H]C(C)(CCC=C(C)C)C2([H])(CCC3([H])(C4([H])(CC=C1CC(O)CCC1(C)C4([H])(CCC23(C)))))>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.[H]C24(CC=C1CC(O)CCC1(C)C4([H])(CCC3(C)(C(CCC23([H]))C(C)C=CC(CC)C(C)C))),,,3.0,4.116296188199734,1.4166666666666665,18.0,7.0,,,699.1554033,5.0,,,306.82,,-1.9734299999999976
3493,3493,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OCC(O)C(O)C(O)=O>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(=O)C(O)C(O)=O.[H],,,2.0,4.941960543108473,1.2034632034632033,22.0,13.0,,,940.2485346160901,5.0,,,468.2099999999999,,-4.403439999999994
3497,3497,O=O.OC(=O)CCC(=O)C(O)=O.CN3C1CC(O)C3(CC(C1)OC(=O)C(CO)c2ccccc2)>>O=C=O.[H]O[H].OC(=O)CCC(O)=O.[H]C23(CC(CC([H])(C1OC12)N3(C))OC(=O)C(CO)c4ccccc4),,,4.0,7.404702227587379,1.6555023923444976,22.0,10.0,,,1143.2640462339998,5.0,,,431.16,,1.7310800000000048
3511,3511,[H]O[H].O=C1CCCCCO1>>OCCCCCC(O)=O,,,0.0,3.817433669612366,0.6666666666666666,5.0,3.0,,,218.987129008,0.0,,,149.19,,-1.8904
3512,3512,O=C1CCCCCO1>>O=CCCCCC(O)=O,,,0.0,3.817433669612366,0.6666666666666666,5.0,3.0,,,200.976564324,0.0,,,117.69,,-1.0657
3515,3515,[*]C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.[*]C(=O)OCC(O)CO>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.[*]C(=O)OCC(CO)OC([*])=O,,,0.0,7.33956436634215,0.8333333333333333,7.0,5.0,,,298.020216562,0.0,,,208.24,,-1.9386200000000002
3516,3516,[*]C(=O)OCC(O)CO.[*]C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.[*]C(=O)OCC(CO)OC([*])=O,,,0.0,7.959109358497969,0.8333333333333333,7.0,6.0,,,359.025361518,0.0,,,224.83,,-2.2002
3524,3524,[H]C1(CCC2(C)(C3([H])(CCC5([H])(C(C)(C)C(O)CCC45(CC34(CCC12(C)))))))(C(C)CCC=C(C)C)>>[H]C(C)(CCC=C(C)C)C2([H])(CCC1([H])(C=3CCC4([H])(CC(O)CCC4(C)(C=3(CCC12(C)))))),,,4.0,1.3870094459070663,1.0,21.0,14.0,,,666.2218583639999,4.0,,,347.83000000000004,,-9.747200000000014
3535,3535,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.[H],,,3.0,2.9719489523234865,1.0095238095238095,27.0,13.0,,,1079.24208293009,8.0,,,490.3399999999999,,-4.755769999999996
3536,3536,Cc5cc6N=C1C(=O)NC(=O)N=C1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C)).CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.Cc5cc6NC=1C(=O)NC(=O)NC=1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C)),,,1.0,5.234969968248593,0.5333333333333333,13.0,8.0,,,571.1427912819998,4.0,,,275.09999999999997,,-0.36966000000000077
3537,3537,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23,,,1.0,5.071907022833447,1.2,12.0,7.0,,,505.1573787259998,3.0,,,229.60999999999999,,-1.4243300000000008
3547,3547,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2C(=O)NC(N)=Nc23))C5(O).NC=2NC(=O)c3c(CNC1C=CC(O)C1(O))cnc3(N=2)>>NC=1NC(=O)c2ncnc2(N=1).[*]OC6C(O)C=CC6(NCc1cn(c2N=C(N)NC(=O)c12)C5OC(COP(O)(=O)OC4C(O)C([*])OC4(COP(O)(=O)OC3C(O)C([*])OC3(COP(O)(O)=O)))C(OP(O)(O)=O)C5(O)),,,1.0,5.984268884250659,0.7999999999999999,5.0,5.0,,,408.108637642,3.0,,,161.39000000000004,,0.7058499999999996
3548,3548,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OC(=O)C(O)c1ccccc1>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].OC(=O)C(=O)c1ccccc1,,,4.0,2.921371067142462,0.9047619047619047,22.0,8.0,,,1019.2947565360901,9.0,,,358.41999999999996,,-2.571619999999995
3549,3549,OC(=O)C(O)c1ccccc1>>OC(=O)C(O)c1ccccc1,,,2.0,1.7637429764189336,0.4285714285714285,5.0,0.0,,,355.17835828,4.0,,,40.16,,1.3080200000000002
3550,3550,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OC(=O)C(O)c1ccccc1>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].OC(=O)C(=O)c1ccccc1,,,4.0,2.921371067142462,0.9047619047619047,22.0,8.0,,,1019.2947565360901,9.0,,,358.41999999999996,,-2.571619999999995
3558,3558,[H]O[H].OCC4OC(OC1C(O)C(O)C(OC1(CO))OC2C(O)C(O)C(OC2(CO))OC3C(O)C(O)C(O)OC3(CO))C(O)C(O)C4(O)>>OCC3OC(OC1C(O)C(O)C(OC1(CO))OC2C(O)C(O)C(O)OC2(CO))C(O)C(O)C3(O).OCC1OC(O)C(O)C(O)C1(O),,,1.0,1.9089621565878687,0.25,5.0,5.0,,,305.126322708,3.0,,,124.45,,-0.8999700000000002
3559,3559,OCC5OC(OC1C(O)C(O)C(OC1(CO))OC2C(O)C(O)C(OC2(CO))OC3C(O)C(O)C(OC3(CO))OC4C(O)C(O)C(O)OC4(CO))C(O)C(O)C5(O).[H]O[H]>>OCC4OC(OC1C(O)C(O)C(OC1(CO))OC2C(O)C(O)C(OC2(CO))OC3C(O)C(O)C(O)OC3(CO))C(O)C(O)C4(O).OCC1OC(O)C(O)C(O)C1(O),,,0.0,3.26041886485999,0.1428571428571428,3.0,1.0,,,170.06914218,1.0,,,96.59,,-0.49532
3563,3563,O=O.[H]C24(CCC1(O)(CC4(CC1(=C))(C(C(O)=O)C3([H])(C(C)(CCCC23(CO))C(O)=O)))).OC(=O)CCC(=O)C(O)=O>>O=C=O.[H]O[H].OC(=O)CCC(O)=O.C=C4CC13(CC4(O)(CCC3(C2(C=O)(CCCC(C)(C(=O)O)C2(C1(C(=O)O)))))),,,4.0,7.853734136550393,1.6165413533834585,22.0,9.0,,,1073.26980031,5.0,,,404.58000000000004,,0.7375800000000048
3564,3564,C=C4CC13(CC4(O)(CCC3(C2(C=O)(CCCC(C)(C(=O)O)C2(C1(C(=O)O))))))>>O=C=O.[H]C35(CCC1(O)(CC5(CC1(=C))(C(C(O)=O)C4([H])(C2(C)(CCCC34(OC2(=O))))))),,,0.0,4.125027081113199,0.1428571428571428,3.0,2.0,,,156.042258736,0.0,,,74.6,,0.6580999999999998
3568,3568,O=O.[H]C13(CCC([H])(CC(C1)OC(=O)C(CO)c2ccccc2)N3(C)).OC(=O)CCC(=O)C(O)=O>>O=C=O.[H]O[H].OC(=O)CCC(O)=O.CN3C1CC(O)C3(CC(C1)OC(=O)C(CO)c2ccccc2),,,6.0,6.166596867220093,1.9111842105263157,23.0,10.0,,,1255.3099508699997,7.0,,,426.20000000000005,,1.214290000000004
3571,3571,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[*]C(=O)CCCCC(CCS)S>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[*]C(NC(=O)C([*])NC(=O)C([*])NC(=O)CCCCC1CCSS1)C(O)=O.[H],,,1.0,5.2823805105335895,0.9583333333333334,9.0,5.0,,,394.06649805800004,2.0,,,180.05,,-1.74671
3575,3575,OCC1OC(O)(CO)C(O)C(O)C1(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OCC(O)C(O)C(O)C(O)C(=O)COP(O)(O)=O,,,1.0,4.744499339738483,1.1,16.0,11.0,,,652.0808720539998,3.0,,,378.33000000000004,,-3.1037600000000016
3577,3577,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).NC(CCC(=O)NC(CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(N)C(O)=O)C(O)=O>>[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).NC(CCC(=O)NC1CSSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(=O)NCCCNCCCCNC(=O)CNC1(=O))C(O)=O,,,1.0,5.093605516704776,1.141025641025641,10.0,10.0,,,536.151958998,2.0,,,282.05,,-2.818039999999999
3578,3578,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O.NCCCCNCCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(N)C(O)=O>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC(CCC(=O)NC(CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(N)C(O)=O)C(O)=O,,,1.0,9.240442866337686,1.2264957264957266,26.0,16.0,,,1082.1378544499998,4.0,,,570.08,,-5.618859999999998
3587,3587,O=O.COc1ccc(cc1(O))CC2c3cc(O)c(cc3(CCN2(C)))OC>>OO.[H]C23(Cc4ccc(OC)c(O)c4(CN3(CCc1cc(OC)c(O)cc12))),,,3.0,3.634722333155467,1.2105263157894737,20.0,13.0,,,1001.1983666859999,5.0,,,450.13,,-2.8544599999999973
3588,3588,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.COc2cc3CCN(C)C(Cc1ccc(O)c(O)c1)c3(cc2(O))>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.COc1ccc(cc1(O))CC2c3cc(O)c(cc3(CCN2(C)))OC,,,3.0,4.192813585526352,0.75,18.0,7.0,,,769.1761387439999,7.0,,,289.75,,-0.5290699999999977
3591,3591,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.[H]C23(Cc4ccc(OC)c(O)c4(CN3(CCc1cc(OC)c(O)cc12)))>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.[H]C23(Cc4ccc(OC)c(OC)c4(CN3(CCc1cc(OC)c(O)cc12))),,,4.0,3.7162580444425117,0.85,19.0,7.0,,,801.165967984,7.0,,,316.05,,-1.0785499999999975
3592,3592,CC(=CC=O)C=CC=C(C)C=CC1=C(C)CCCC1(C)(C)>>[*]=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)(C),,,0.0,3.003400684579818,0.0,3.0,2.0,,,139.02694302,1.0,,,70.42,,-0.03172
3594,3594,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[*]C3CC(O)C(COP(O)(=O)OC2CC([*])OC2(COP(O)(=O)OC1CC([*])OC1(CO)))O3>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[*]C3CC(O)C(COP(O)(=O)OC2CC([*])OC2(COP(O)(=O)OC1CC([*])OC1(COP(O)(O)=O)))O3,,,1.0,4.767069838171278,0.5,17.0,9.0,,,618.0277738619998,4.0,,,332.48,,-2.8700500000000018
