Balaband J,H bond acceptor,H bond donor,MW,TPSA,logP,ECNumber
5.325514465716122,11.0,8.0,343.124036556,197.37,-5.0945,1
5.325514465716122,11.0,8.0,343.124036556,197.37,-5.0945,1
5.325514465716122,11.0,8.0,343.124036556,197.37,-5.0945,1
4.066899657153906,19.0,9.0,812.1899571200901,404.13,-3.8740399999999946,1
4.066899657153906,19.0,9.0,812.1899571200901,404.13,-3.8740399999999946,1
4.7707026583023975,16.0,11.0,614.0873833159999,388.63,-6.863519999999998,1
3.3201918407874635,26.0,14.0,1020.18971301009,553.1399999999999,-7.846959999999993,1
2.95955954722478,2.0,1.0,182.094294308,60.96,0.3250699999999999,3
2.95955954722478,2.0,1.0,182.094294308,60.96,0.3250699999999999,3
5.313071813639857,15.0,7.0,526.9743413219998,304.56,-2.276220000000001,2
5.109732938112015,18.0,11.0,777.0210526959999,422.45,-5.278099999999999,1
4.896114964827168,18.0,12.0,796.1343694619999,436.83,-5.611599999999998,1
4.4131478931477774,17.0,10.0,753.1173224299998,375.92,-3.8346999999999993,1
5.725764470402831,8.0,6.0,339.12912193600005,181.82,-1.7945999999999998,1
5.725764470402831,8.0,6.0,339.12912193600005,181.82,-1.7945999999999998,1
4.329306121164445,18.0,9.0,786.18956319609,338.48999999999995,-2.4424299999999945,1
4.329306121164445,18.0,9.0,786.18956319609,338.48999999999995,-2.4424299999999945,1
4.329306121164445,18.0,9.0,786.18956319609,338.48999999999995,-2.4424299999999945,1
7.710286410628726,17.0,10.0,735.0703722379999,364.32,-3.829309999999999,1
8.131804965584111,18.0,10.0,746.1115034859997,379.75,-2.284040000000002,6
7.616144546882751,18.0,13.0,803.1805860899997,424.58,-2.6097700000000006,6
2.634408987061597,6.0,5.0,180.063388104,110.38,-3.2214000000000005,5
4.213161190054178,21.0,14.0,867.0327549599999,473.49,-2.8864599999999982,4
5.479628997896214,10.0,8.0,465.091035774,232.18,-3.5092200000000005,1
5.334565120740862,12.0,9.0,359.118951176,217.6,-6.1221000000000005,1
6.328404399685665,9.0,6.0,338.10872084000005,190.69,-3.7344,1
5.24254789530006,13.0,10.0,438.0774566660001,264.13,-6.1176,1
5.24254789530006,13.0,10.0,438.0774566660001,264.13,-6.1176,1
5.24254789530006,13.0,10.0,438.0774566660001,264.13,-6.1176,1
5.24254789530006,13.0,10.0,438.0774566660001,264.13,-6.1176,1
6.383682913426927,12.0,8.0,394.11143687,229.46000000000004,-4.4688,1
3.6770116663523496,25.0,14.0,952.1891989699998,489.19,-6.765629999999995,1
3.7816037762162233,24.0,13.0,846.1959850039998,428.0,-6.604329999999997,1
2.853925507270969,30.0,15.0,1172.09615930609,591.3399999999999,-5.326069999999995,1
2.853925507270969,30.0,15.0,1172.09615930609,591.3399999999999,-5.326069999999995,1
6.328404399685665,9.0,6.0,338.10872084000005,190.69,-3.7344,1
4.775443055161025,21.0,10.0,825.1857546679998,401.09,-4.216629999999997,1
1.3777520008945845,19.0,9.0,973.2822742860002,363.63,2.108770000000002,3
5.334565120740862,12.0,9.0,359.118951176,217.6,-6.1221000000000005,1
5.334565120740862,12.0,9.0,359.118951176,217.6,-6.1221000000000005,1
5.334565120740862,12.0,9.0,359.118951176,217.6,-6.1221000000000005,1
5.334565120740862,12.0,9.0,359.118951176,217.6,-6.1221000000000005,1
5.334565120740862,12.0,9.0,359.118951176,217.6,-6.1221000000000005,1
3.7816037762162233,24.0,13.0,846.1959850039998,428.0,-6.604329999999997,1
4.775443055161025,21.0,10.0,825.1857546679998,401.09,-4.216629999999997,1
3.7920370777851256,23.0,13.0,844.17978636009,428.63999999999993,-7.101039999999996,1
6.55656873132283,12.0,6.0,456.0433932639999,235.81,-1.3083,1
5.59271722386495,9.0,7.0,345.105981188,190.77,-3.05372,1
5.59271722386495,9.0,7.0,345.105981188,190.77,-3.05372,1
5.59271722386495,9.0,7.0,345.105981188,190.77,-3.05372,1
5.59271722386495,9.0,7.0,345.105981188,190.77,-3.05372,1
5.59271722386495,9.0,7.0,345.105981188,190.77,-3.05372,1
5.59271722386495,9.0,7.0,345.105981188,190.77,-3.05372,1
5.59271722386495,9.0,7.0,345.105981188,190.77,-3.05372,1
5.59271722386495,9.0,7.0,345.105981188,190.77,-3.05372,1
6.921541004368953,24.0,14.0,785.1990826259998,444.09,-7.423260000000001,2
6.921541004368953,24.0,14.0,785.1990826259998,444.09,-7.423260000000001,1
1.4592182278912438,19.0,9.0,909.21458865,395.13000000000005,-0.832529999999997,3
4.7053545160502015,16.0,11.0,634.0213510899998,354.52,-3.2834200000000004,4
4.692987681893722,17.0,11.0,633.0373355019999,360.57,-4.275020000000001,4
5.532788567195944,10.0,6.0,457.098526458,228.43,-2.6516,1
5.532788567195944,10.0,6.0,457.098526458,228.43,-2.6516,1
5.532788567195944,10.0,6.0,457.098526458,228.43,-2.6516,1
5.532788567195944,10.0,6.0,457.098526458,228.43,-2.6516,1
5.532788567195944,10.0,6.0,457.098526458,228.43,-2.6516,1
5.532788567195944,10.0,6.0,457.098526458,228.43,-2.6516,1
5.532788567195944,10.0,6.0,457.098526458,228.43,-2.6516,1
5.532788567195944,10.0,6.0,457.098526458,228.43,-2.6516,1
5.532788567195944,10.0,6.0,457.098526458,228.43,-2.6516,1
5.532788567195944,10.0,6.0,457.098526458,228.43,-2.6516,1
2.58753091711869,1.0,1.0,186.06807956,37.3,1.98377,4
5.104485653147664,24.0,14.0,898.1674009059998,465.3,-6.212229999999997,1
5.104485653147664,24.0,14.0,898.1674009059998,465.3,-6.212229999999997,1
5.104485653147664,24.0,14.0,898.1674009059998,465.3,-6.212229999999997,1
2.8313114700976847,3.0,1.0,231.110672644,106.18,-0.1899999999999999,3
2.8313114700976847,3.0,1.0,231.110672644,106.18,-0.1899999999999999,3
2.700156133679265,6.0,4.0,258.981725204,107.22,-2.3228,1
6.018243330963261,10.0,7.0,332.047383536,170.54,-2.9244,1
6.018243330963261,10.0,7.0,332.047383536,170.54,-2.9244,1
6.018243330963261,10.0,7.0,332.047383536,170.54,-2.9244,1
2.634408987061597,6.0,5.0,180.063388104,110.38,-3.2214000000000005,5
4.42340632666481,21.0,10.0,797.1908400479998,398.01,-4.003929999999997,1
4.42340632666481,21.0,10.0,797.1908400479998,398.01,-4.003929999999997,1
2.6253583320368565,5.0,4.0,182.079038168,121.65,-3.0185,3
2.5003602887086096,4.0,5.0,339.19065428000005,188.32,-1.7000099999999971,3
4.082277749681009,20.0,9.0,863.2008561520901,392.94,-3.635039999999995,1
4.082277749681009,20.0,9.0,863.2008561520901,392.94,-3.635039999999995,1
4.082277749681009,20.0,9.0,863.2008561520901,392.94,-3.635039999999995,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
5.96614245739017,7.0,4.0,223.056625692,160.69,-3.0591,1
4.529242856570417,18.0,12.0,706.1146300219999,344.03,-4.628100000000001,1
6.116544030122827,10.0,6.0,388.040677234,225.19,-3.277,1
6.50901632161097,11.0,8.0,329.108386492,205.21,-5.638799999999999,1
2.1410665860385083,8.0,4.0,301.07976644,142.52,-2.069519999999999,4
3.9922055468289934,9.0,0.0,227.00257874,157.11,-1.0200999999999996,4
2.828901215620696,1.0,1.0,162.06807956,51.73,0.8298700000000001,3
5.481057667405379,10.0,8.0,445.182530854,220.9,-3.0550999999999986,1
0.0,0.0,0.0,18.010564684,31.5,-0.8247,3
0.0,0.0,0.0,18.010564684,31.5,-0.8247,3
0.0,0.0,0.0,18.010564684,31.5,-0.8247,3
5.601565273513958,21.0,13.0,833.0472674439999,431.41,-6.256399999999999,1
5.039248448655556,8.0,6.0,267.15561145600003,159.26,-3.2167,1
5.039248448655556,8.0,6.0,267.15561145600003,159.26,-3.2167,1
5.039248448655556,8.0,6.0,267.15561145600003,159.26,-3.2167,1
3.348022734657026,20.0,8.0,958.206471782,327.04999999999995,-2.3256799999999984,1
5.039248448655556,8.0,6.0,267.155611456,159.26,-3.2167,1
5.039248448655556,8.0,6.0,267.155611456,159.26,-3.2167,1
1.5842797582380923,15.0,8.0,619.0594136299999,286.89,-2.997599999999999,1
5.162596674484333,10.0,8.0,533.2961872599999,205.21,0.1422000000000012,1
4.022986980227896,21.0,13.0,833.0472674439999,423.57,-6.098999999999999,1
1.259435127847761,7.0,5.0,486.2828829239998,168.18,0.8426999999999991,3
4.663949498958323,22.0,13.0,1001.2473282579996,436.04,-1.836660000000002,6
4.2156208344105615,19.0,11.0,675.0591335659998,400.78,-5.845030000000002,6
6.049160794247786,9.0,6.0,491.2856225759999,173.98000000000002,2.451900000000004,1
6.049160794247786,9.0,6.0,491.2856225759999,173.98000000000002,2.451900000000004,1
6.049160794247786,9.0,6.0,491.2856225759999,173.98000000000002,2.451900000000004,1
3.2422595436614268,25.0,12.0,965.19616469609,460.78,-5.949159999999995,1
5.0341327166051055,18.0,10.0,857.2414550299998,356.89,0.4105700000000007,6
5.0341327166051055,18.0,10.0,857.2414550299998,356.89,0.4105700000000007,6
6.105559541402457,19.0,8.0,758.9922803518198,371.78,-2.354340000000002,6
6.105559541402457,19.0,8.0,758.9922803518198,371.78,-2.354340000000002,6
6.105559541402457,19.0,8.0,758.9922803518198,371.78,-2.354340000000002,6
6.105559541402457,19.0,8.0,758.9922803518198,371.78,-2.354340000000002,6
5.893560673723385,12.0,8.0,630.1030567000901,292.90000000000003,-1.3448099999999994,2
5.893560673723385,12.0,8.0,630.1030567000901,292.90000000000003,-1.3448099999999994,2
3.640839107782086,30.0,18.0,1432.3217885280903,651.7500000000002,-3.6423300000000047,2
3.640839107782086,30.0,18.0,1432.3217885280903,651.7500000000002,-3.6423300000000047,2
3.4904530666021536,3.0,2.0,135.053157768,111.89,-1.8358,3
4.49355132466847,17.0,9.0,751.1016723659999,372.76,-3.628099999999999,1
5.929115556971978,21.0,17.0,1148.3488003960902,482.24,-4.333210000000009,2
5.929115556971978,21.0,17.0,1148.3488003960902,482.24,-4.333210000000009,2
4.830231280915365,18.0,10.0,654.0346790479999,368.43,-3.63172,3
3.273580821537544,3.0,3.0,172.037173356,109.26,-1.00823,3
5.756248282016427,12.0,7.0,578.05399833209,266.43,-1.7480099999999998,2
5.756248282016427,12.0,7.0,578.05399833209,266.43,-1.7480099999999998,2
2.8486946947869507,21.0,11.0,946.265008032,401.42,-2.175269999999997,1
2.5944678988237904,5.0,1.0,165.039913008,88.65,-1.9412,3
2.831257109931365,2.0,2.0,107.058243148,80.83,-1.5343000000000002,3
2.8320858350070908,1.0,1.0,125.084063972,43.53,0.5229899999999998,3
2.127519251383594,11.0,9.0,360.1267762079999,232.03,-6.835099999999993,3
2.127519251383594,11.0,9.0,360.1267762079999,232.03,-6.835099999999993,3
5.900395310772502,8.0,5.0,224.053217344,144.51999999999998,-3.8049,2
5.900395310772502,8.0,5.0,224.053217344,144.51999999999998,-3.8049,2
5.815163118980026,14.0,10.0,589.9951363419999,342.13,-2.2769200000000005,2
5.708034765389802,22.0,9.0,1028.34137238009,391.09,0.1608600000000087,1
5.708034765389802,22.0,9.0,1028.34137238009,391.09,0.1608600000000087,1
5.708034765389802,22.0,9.0,1028.34137238009,391.09,0.1608600000000087,1
5.401797213471999,24.0,14.0,940.17741701009,475.17,-6.346339999999996,1
5.809974602996505,7.0,3.0,503.2519171439999,167.65000000000003,3.176680000000004,1
5.809974602996505,7.0,3.0,503.2519171439999,167.65000000000003,3.176680000000004,1
5.809974602996505,7.0,3.0,503.2519171439999,167.65000000000003,3.176680000000004,4
6.88580594125883,6.0,6.0,347.121631252,209.88,-1.17842,1
5.784164568752337,22.0,13.0,1168.438542666,414.34,0.85430000000001,1
7.258949267396487,6.0,6.0,349.05626772200003,187.61,0.0435799999999998,1
3.275817785008852,22.0,10.0,999.073091734,399.9,-3.096109999999999,1
3.1445946425258846,5.0,1.0,213.05169496791,140.79000000000002,-2.1712300000000004,3
4.325958634683975,20.0,9.0,912.25764275609,372.63,-1.5154399999999946,1
5.789984775332082,9.0,7.0,376.040677234,228.35,-2.9603999999999995,1
3.3855637163466312,31.0,19.0,1166.2342622259996,595.9399999999999,-11.887599999999988,1
6.162360350449163,7.0,7.0,343.13795001200003,196.2,-1.48662,2
6.162360350449163,7.0,7.0,343.13795001200003,196.2,-1.48662,2
6.894842583113277,4.0,3.0,244.09445037809,104.06000000000002,-0.6728999999999998,2
5.009670738762534,13.0,9.0,584.044455884,295.6,0.0404599999999999,2
5.55389590103057,8.0,7.0,406.017847212,228.84,-0.8345200000000002,2
5.55389590103057,8.0,7.0,406.017847212,228.84,-0.8345200000000002,2
5.280168278443703,24.0,11.0,959.2562395319998,445.77,-4.14962999999999,4
5.280168278443703,24.0,11.0,959.2562395319998,445.77,-4.14962999999999,2
6.4154121641294655,9.0,7.0,763.44415166,216.35,5.123700000000013,4
1.626635859614304,2.0,0.0,316.240230264,34.14,4.803400000000005,2
1.8189172891228964,5.0,2.0,369.2277137759999,85.22,4.629900000000003,4
4.824810766780722,18.0,13.0,628.0888091979999,377.42,-8.108799999999995,1
5.477837000744138,17.0,9.0,656.0281677859998,408.09,-4.747230000000002,3
3.950234276828677,19.0,10.0,748.1050618239999,375.15,-3.701829999999997,1
3.950234276828677,19.0,10.0,748.1050618239999,375.15,-3.701829999999997,1
3.950234276828677,19.0,10.0,748.1050618239999,375.15,-3.701829999999997,1
5.294060296603183,10.0,8.0,651.336709388,251.96,1.800200000000002,4
5.754389766556618,40.0,16.0,1691.4037398939995,681.56,-3.181929999999986,1
1.7481728292749812,5.0,2.0,360.193673996,91.67,1.9898,5
6.0141939011399295,38.0,17.0,1770.3682965879998,703.12,-0.7699299999999925,1
6.0141939011399295,38.0,17.0,1770.3682965879998,703.12,-0.7699299999999925,1
7.435985560223409,24.0,15.0,936.110285246,471.87,-6.717929999999999,1
8.076443344991414,13.0,11.0,540.0046384059999,335.57,-5.126800000000001,2
3.788427600543414,3.0,2.0,150.016437912,123.17,-1.7098999999999998,3
1.226365986266876,19.0,9.0,923.113016042,395.13,-1.0565399999999974,3
1.226365986266876,19.0,9.0,923.113016042,395.13,-1.0565399999999974,3
2.957140651109182,28.0,15.0,1108.12474340409,564.7799999999999,-5.249879999999996,1
2.957140651109182,28.0,15.0,1108.12474340409,564.7799999999999,-5.249879999999996,1
6.676871913486554,3.0,4.0,171.97728913,132.13,-1.6587,2
6.676871913486554,3.0,4.0,171.97728913,132.13,-1.6587,2
5.848537916797499,10.0,8.0,391.08796177400006,237.3,-3.725400000000001,2
5.194828679647388,13.0,9.0,518.026028948,270.20000000000005,-3.9908,1
4.625807486574649,21.0,12.0,886.23796993209,462.41,-5.463139999999994,1
2.009947644452976,0.0,0.0,290.260965708,31.5,5.460900000000006,3
3.926802983158013,19.0,8.0,790.19760246,332.84000000000003,-1.5973499999999976,2
7.058372108124991,5.0,5.0,243.02563629,182.04,-1.6244000000000005,2
4.0050070138112,19.0,10.0,739.1484266560901,367.5899999999999,-4.367939999999995,1
1.8223654238415257,4.0,1.0,317.162708216,73.43,-0.35784,3
4.241132070093915,8.0,6.0,304.055933374,173.98,-2.8976,1
4.241132070093915,8.0,6.0,304.055933374,173.98,-2.8976,1
7.206473553535215,6.0,5.0,466.256978902,153.39,3.866600000000004,2
4.076859665311472,24.0,15.0,947.178597066,456.94,-5.695729999999992,2
4.4224597698384205,17.0,10.0,673.1397532359999,325.83,-3.7723300000000006,1
4.4224597698384205,17.0,10.0,673.1397532359999,325.83,-3.7723300000000006,1
6.166596867220092,23.0,10.0,1255.3099508699995,426.2000000000001,1.214290000000004,1
6.374761504806067,9.0,7.0,320.05084799400004,194.21,-3.5792000000000006,2
6.039299149865501,10.0,3.0,336.10564684,156.66000000000005,-2.3023,2
6.825289616276692,4.0,3.0,196.058302724,143.4,-1.7129,2
3.275361754951072,18.0,10.0,953.27382307,375.92,-0.8281999999999958,1
4.938844239762141,19.0,8.0,1172.651454316,318.85,8.692369999999999,2
4.938844239762141,19.0,8.0,1172.651454316,318.85,8.692369999999999,2
4.55909795529878,18.0,9.0,968.35662852009,355.55999999999995,2.337060000000011,1
8.117919188416757,25.0,12.0,926.12703246982,474.37,-8.631899999999998,1
2.5773912687680407,2.0,1.0,160.019415116,68.8,0.4957900000000002,3
2.7314745473927173,33.0,16.0,1269.1607104019995,604.51,-7.016629999999996,1
2.7314745473927173,33.0,16.0,1269.1607104019995,604.51,-7.016629999999996,1
2.7314745473927173,33.0,16.0,1269.1607104019995,604.51,-7.016629999999996,1
2.7314745473927173,33.0,16.0,1269.1607104019995,604.51,-7.016629999999996,1
2.7314745473927173,33.0,16.0,1269.1607104019995,604.51,-7.016629999999996,1
2.7314745473927173,33.0,16.0,1269.1607104019995,604.51,-7.016629999999996,1
5.826685079241198,6.0,1.0,448.246103492,106.97,4.872200000000004,2
7.481927184581349,8.0,7.0,398.03791396,228.35,-0.7197,2
6.973754222234559,15.0,13.0,550.070001936,341.89,-7.003699999999999,2
3.831869693018655,19.0,8.0,800.16882775209,344.55999999999995,-2.7301499999999947,1
5.9150330305037135,9.0,7.0,325.16109076,196.56,-3.3734,1
3.792381688243661,24.0,15.0,971.15124824009,488.86000000000007,-7.053809999999991,2
3.792381688243661,24.0,15.0,971.15124824009,488.86000000000007,-7.053809999999991,2
3.792381688243661,24.0,15.0,971.15124824009,488.86000000000007,-7.053809999999991,2
3.792381688243661,24.0,15.0,971.15124824009,488.86000000000007,-7.053809999999991,2
3.2659863237109046,2.0,0.0,62.000393924,65.64,-1.4082,3
5.898868126851951,5.0,1.0,440.219888744,89.9,5.371990000000004,2
5.355256621806559,5.0,3.0,458.243340218,121.13,4.2374000000000045,2
3.853060058573,23.0,12.0,842.1641362960901,425.4799999999999,-6.894439999999996,1
5.437007043148148,9.0,9.0,388.1359150100001,241.67,-3.687829999999998,1
5.437007043148148,9.0,9.0,388.1359150100001,241.67,-3.687829999999998,1
5.437007043148148,9.0,9.0,388.1359150100001,241.67,-3.687829999999998,1
5.437007043148148,9.0,9.0,388.1359150100001,241.67,-3.687829999999998,1
5.437007043148148,9.0,9.0,388.1359150100001,241.67,-3.687829999999998,1
3.1789297155499865,49.0,27.0,2691.25403070809,950.62,6.804360000000004,1
4.822357193847226,8.0,2.0,994.726170096,111.52,16.317199999999975,2
5.431162603982039,8.0,5.0,540.2124340140001,170.82,2.596700000000005,1
4.811725309607761,9.0,7.0,472.11344825,194.21,-0.6109199999999992,2
3.4470253762407683,22.0,11.0,934.16922167609,409.16,-2.598619999999994,1
3.4470253762407683,22.0,11.0,934.16922167609,409.16,-2.598619999999994,1
7.537400697279322,22.0,13.0,1060.3082567739998,431.41,-0.8738999999999937,1
3.997716924009452,6.0,2.0,458.266838936,108.74,3.5094000000000003,2
2.923488818049788,7.0,6.0,301.056267722,165.78,-2.9605999999999995,4
2.923488818049788,7.0,6.0,301.056267722,165.78,-2.9605999999999995,4
1.6034553455116056,17.0,7.0,700.1077471919999,307.03,-4.156799999999992,3
8.076443344991414,13.0,11.0,540.0046384059999,335.57,-5.126800000000001,2
1.9822250900141063,7.0,4.0,476.241018112,133.52,2.953400000000001,4
1.9822250900141063,7.0,4.0,476.241018112,133.52,2.953400000000001,4
8.734813751689114,27.0,18.0,992.121243854,549.63,-9.9352,1
5.7930514877819785,7.0,7.0,343.342344312,140.17,-1.1408999999999965,1
4.815821251088428,20.0,10.0,781.1595399199998,398.01,-4.270429999999997,1
4.465835635884227,16.0,9.0,725.1012784419999,307.12,-2.255799999999999,1
2.7541847860376616,1.0,1.0,145.990134856,51.73,0.0001999999999999,3
2.7541847860376616,1.0,1.0,145.990134856,51.73,0.0001999999999999,3
2.7541847860376616,1.0,1.0,145.990134856,51.73,0.0001999999999999,3
1.5842797582380923,16.0,9.0,638.0652272819999,353.39,-4.296399999999998,1
5.791284599121447,41.0,22.0,1635.2356649679998,777.9699999999999,-8.907829999999992,1
1.998939485178898,1.0,0.0,110.013457144,44.03,-0.2007,3
5.305264322060936,19.0,12.0,806.0476017919999,448.47,-5.950799999999999,1
4.502836592842197,14.0,8.0,537.0428720839999,273.06,-2.976630000000001,2
4.309177759029579,21.0,10.0,819.1382558960901,401.8599999999999,-4.179069999999995,1
5.658341322682167,21.0,10.0,888.1253035320899,389.18,-3.760699999999999,1
3.58321924341699,17.0,9.0,695.0754576179999,351.15,-5.080899999999999,1
3.58321924341699,17.0,9.0,695.0754576179999,351.15,-5.080899999999999,1
6.267859588722469,8.0,5.0,267.07160706,161.59,-3.2407,1
6.267859588722469,8.0,5.0,267.07160706,161.59,-3.2407,1
6.267859588722469,8.0,5.0,267.07160706,161.59,-3.2407,1
6.267859588722469,8.0,5.0,267.07160706,161.59,-3.2407,1
7.623927209959702,18.0,10.0,684.0958534219998,379.75,-3.2061300000000017,6
5.425052473241809,16.0,12.0,513.12206113,304.59000000000003,-7.240799999999998,1
5.425052473241809,16.0,12.0,513.12206113,304.59000000000003,-7.240799999999998,1
6.685320584537844,12.0,10.0,361.13460124000005,228.6,-6.4861,1
5.317657666207125,17.0,9.0,666.0489032299997,362.6,-3.2717300000000016,2
8.07663997964226,41.0,23.0,1408.1836306619996,760.1800000000001,-11.925359999999994,6
3.707609790825008,4.0,5.0,249.143704088,188.32,-3.256599999999998,3
4.485831272177202,17.0,10.0,684.1798578179997,374.7,-3.21053,7
6.633402739662044,6.0,5.0,540.260052902,176.25,4.399080000000006,2
6.633402739662044,6.0,5.0,540.260052902,176.25,4.399080000000006,4
3.247960290780917,31.0,19.0,1107.1971484459996,555.5699999999999,-11.206699999999987,1
5.529342610004933,28.0,21.0,1326.33249427,600.16,-8.209200000000008,1
4.710286410628726,16.0,9.0,705.0961930619999,324.19,-2.5165999999999986,1
4.261617612312854,8.0,1.0,315.0719177859999,143.10000000000002,-0.4027000000000001,2
4.261617612312854,8.0,1.0,315.0719177859999,143.10000000000002,-0.4027000000000001,3
4.261617612312854,8.0,1.0,315.0719177859999,143.10000000000002,-0.4027000000000001,3
4.261617612312854,8.0,1.0,315.0719177859999,143.10000000000002,-0.4027000000000001,3
5.21424877472996,6.0,1.0,378.20423868,89.9,3.219500000000004,2
3.989521595572895,4.0,4.0,217.10625596,121.52,-1.9608999999999976,5
3.4997934287483505,3.0,3.0,146.06914218,92.42,-1.4655999999999985,5
3.4997934287483505,3.0,3.0,146.06914218,92.42,-1.4655999999999985,5
1.688554844791329,4.0,3.0,366.2406241879999,109.26,1.633800000000002,3
2.7569605368382883,3.0,1.0,174.031694052,54.370000000000005,0.7555699999999999,5
2.7569605368382883,3.0,1.0,174.031694052,54.370000000000005,0.7555699999999999,5
2.998053323801449,3.0,3.0,176.047344116,60.69,0.14095,5
1.6266501081322555,11.0,5.0,544.1580763359998,189.28,-1.0237599999999991,5
1.6266501081322555,11.0,5.0,544.1580763359998,189.28,-1.0237599999999991,5
4.435157395594585,16.0,8.0,847.2683437659998,335.46,0.818100000000006,1
3.564680548223917,27.0,14.0,1088.0282756479996,568.5799999999999,-5.121919999999999,1
1.1576280907235286,17.0,8.0,664.1163982560901,318.25999999999993,-3.879639999999995,3
2.7599142000831707,36.0,17.0,1327.1899938579995,708.56,-5.4518,6
2.414775645683774,2.0,0.0,208.052429496,34.14,2.24316,5
4.064608301965446,22.0,8.0,984.3157062119998,370.22,0.6589700000000069,1
4.064608301965446,22.0,8.0,984.3157062119998,370.22,0.6589700000000069,1
4.064608301965446,22.0,8.0,984.3157062119998,370.22,0.6589700000000069,1
4.064608301965446,22.0,8.0,984.3157062119998,370.22,0.6589700000000069,1
1.6146221357798534,2.0,1.0,336.266445012,68.8,3.7705000000000055,3
1.6146221357798534,2.0,1.0,336.266445012,68.8,3.7705000000000055,3
3.6477376249525255,24.0,14.0,978.16791494609,492.91,-7.475039999999993,1
3.6477376249525255,24.0,14.0,978.16791494609,492.91,-7.475039999999993,1
2.8251247189136746,4.0,2.0,208.037173356,106.1,-0.82594,3
2.825124718913675,4.0,2.0,208.037173356,106.1,-0.82594,3
7.993501310383529,8.0,6.0,316.01954786600004,198.89,-2.8374999999999995,2
3.6282482660064,3.0,2.0,159.053157768,83.47,-0.8336999999999999,5
4.790060242663373,20.0,11.0,798.13792154809,413.0899999999999,-4.973039999999995,1
3.6282482660064,3.0,2.0,159.053157768,83.47,-0.8336999999999999,5
2.779472864216949,4.0,4.0,286.035472702,124.96,-0.6085200000000004,5
3.994573712242297,19.0,9.0,740.1693763319998,354.92,-2.901929999999997,1
3.994573712242297,19.0,9.0,740.1693763319998,354.92,-2.901929999999997,1
2.0366649523951623,10.0,5.0,365.0736491019999,217.57,-3.4967299999999994,3
9.90242394473582,11.0,7.0,521.0790539660001,241.98,-0.6517,4
2.414775645683774,2.0,0.0,226.06299418,65.64,1.41846,3
3.206606132424888,19.0,11.0,878.24814069209,396.69,-2.7882399999999947,1
3.206606132424888,19.0,11.0,878.24814069209,396.69,-2.7882399999999947,1
3.083797513305444,23.0,10.0,995.2953051159998,379.78,-2.5099999999999967,1
2.7158427612932585,1.0,1.0,134.130679816,51.73,1.1228,3
2.7158427612932585,1.0,1.0,134.130679816,51.73,1.1228,3
2.822354554248032,1.0,0.0,132.115029752,48.57,1.3310000000000004,3
5.590375941898598,13.0,9.0,612.0869893919999,312.15,-1.5443400000000007,2
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
3.984104643762015,19.0,8.0,790.1480923080901,383.8999999999999,-4.4537399999999945,1
6.418581092399696,3.0,1.0,314.245709568,71.44,4.936500000000005,2
6.418581092399696,3.0,1.0,314.245709568,71.44,4.936500000000005,2
3.6282482660064,3.0,2.0,159.053157768,83.47,-0.8336999999999999,5
2.3407672887767603,1.0,1.0,152.120115132,20.23,1.9695000000000005,5
5.021731601481683,12.0,9.0,394.087627426,234.67,-5.162499999999998,2
3.752575186970869,22.0,11.0,814.0526818799998,436.26,-3.335550000000002,2
3.9922055468289934,9.0,0.0,245.013143424,188.61,-1.8448,3
3.9922055468289934,9.0,0.0,245.013143424,188.61,-1.8448,3
3.9922055468289934,9.0,0.0,245.013143424,188.61,-1.8448,3
3.9922055468289934,9.0,0.0,245.013143424,188.61,-1.8448,3
3.9922055468289934,9.0,0.0,245.013143424,188.61,-1.8448,3
5.661883037313685,10.0,8.0,379.25565984,183.32,-3.4812999999999974,1
